customer_id,name,age,region,plan,signup_date,support_tickets,nps_score,churned
C01056,Gustavo Araújo,48,Sul,Enterprise,2021-04-22,2,7,0
C01057,Marcela Nascimento,41,Norte,Basic,2023-09-12,2,10,0
C01058,Vitor Gabriel Cavalcante,26,Sudeste,Basic,2023-09-25,2,1,0
C01059,Dr. João Vitor Oliveira,20,Norte,Pro,2022-04-06,1,10,0
C01060,Théo Rocha,68,Norte,Basic,2022-12-09,2,9,0
C01061,Davi Luiz Sá,48,Centro-Oeste,Basic,2023-06-06,2,4,0
C01062,Ana Liz da Mota,57,Norte,Basic,2023-12-12,3,1,1
C01063,Carolina Sampaio,54,Norte,Basic,2022-06-04,3,1,0
C01064,Josué Casa Grande,53,Nordeste,Basic,2023-03-23,1,3,1
C01065,Sra. Isadora Teixeira,41,Sudeste,Basic,2021-08-24,3,3,0
C01066,Maria Júlia Mendonça,48,Nordeste,Basic,2023-07-16,3,7,0
C01067,João Felipe Pires,23,Nordeste,Basic,2022-07-11,4,5,0
C01068,Maria Flor Machado,19,Sul,Pro,2022-10-11,0,9,0
C01069,Caleb Guerra,37,Nordeste,Basic,2021-08-22,1,7,0
C01070,Lara Sales,45,Centro-Oeste,Basic,2023-11-22,0,6,0
C01071,Dr. Ryan Duarte,28,Centro-Oeste,Enterprise,2022-08-02,1,9,0
C01072,Agatha Vasconcelos,21,Sul,Pro,2022-06-26,0,3,0
C01073,Srta. Natália Porto,32,Sudeste,Basic,2021-04-24,2,1,0
C01074,Maria Alice Azevedo,23,Sudeste,Enterprise,2021-07-23,5,8,1
C01075,Maria Laura Cunha,66,Nordeste,Basic,2023-11-19,0,1,0
C01076,Hadassa Monteiro,47,Nordeste,Basic,2022-10-05,6,0,0
C01077,Lorenzo da Paz,55,Nordeste,Pro,2022-04-19,0,7,0
C01078,Sr. Ryan Viana,68,Sudeste,Pro,2022-11-28,4,9,0
C01079,Sr. Augusto Brito,19,Norte,Basic,2021-09-10,2,8,1
C01080,Natália Almeida,32,Centro-Oeste,Basic,2023-06-24,3,0,1
C01081,Emanuel Macedo,28,Norte,Pro,2022-01-21,1,6,0
C01082,Agatha Lima,25,Norte,Basic,2021-03-03,4,1,0
C01083,Davi Lucca Rezende,43,Sudeste,Enterprise,2022-05-30,2,5,0
C01084,Emanuel da Mota,68,Norte,Basic,2022-03-06,1,10,0
C01085,Luiz Miguel da Cunha,62,Sul,Enterprise,2022-08-03,0,4,0
C01086,Marcelo Rios,61,Nordeste,Pro,2023-01-13,3,0,1
C01087,Eloah Aragão,22,Sul,Pro,2022-11-06,4,1,1
C01088,Lorena Silveira,23,Centro-Oeste,Pro,2021-11-07,2,1,0
C01089,Srta. Mariane Rezende,43,Nordeste,Pro,2022-04-16,4,9,0
C01090,Calebe Abreu,21,Norte,Basic,2023-03-20,3,9,1
C01091,Rhavi Barbosa,36,Centro-Oeste,Basic,2021-06-21,2,5,0
C01092,Henry Gabriel Moreira,37,Nordeste,Basic,2022-07-30,5,10,0
C01093,Melina Albuquerque,50,Norte,Enterprise,2021-01-31,1,0,0
C01094,Luigi Campos,37,Sul,Pro,2021-02-16,2,10,0
C01095,Caroline Mendes,66,Nordeste,Basic,2021-05-10,2,3,0
C01096,Ian Gomes,29,Norte,Basic,2021-12-18,1,9,0
C01097,Cauã Caldeira,64,Sul,Basic,2023-09-05,0,10,0
C01098,Dr. Kaique Carvalho,18,Centro-Oeste,Pro,2021-02-27,3,4,0
C01099,Catarina Ramos,43,Centro-Oeste,Basic,2023-03-23,3,1,0
C01100,Cecília Azevedo,31,Centro-Oeste,Pro,2023-02-07,3,1,0
C01101,Alexia Pimenta,55,Centro-Oeste,Enterprise,2022-11-14,2,6,0
C01102,Eloah Macedo,54,Sudeste,Basic,2023-09-24,3,6,0
C01103,Sr. Dom Jesus,28,Nordeste,Basic,2021-10-13,3,5,0
C01104,Melina Cunha,53,Nordeste,Basic,2023-12-31,0,0,0
C01105,Carlos Eduardo Carvalho,30,Sudeste,Basic,2023-06-05,1,2,0
C01106,Matheus Ferreira,60,Norte,Basic,2022-02-01,4,8,1
C01107,Luara Vieira,20,Norte,Basic,2021-01-26,1,9,0
C01108,Josué da Mota,50,Centro-Oeste,Enterprise,2021-11-09,2,0,0
C01109,Antonella da Cruz,23,Sul,Basic,2021-05-06,3,1,0
C01110,Larissa Vasconcelos,67,Norte,Basic,2023-03-22,1,7,0
C01111,Srta. Liz Costela,27,Sul,Enterprise,2021-07-07,1,6,0
C01112,Sophia Correia,22,Nordeste,Pro,2022-11-29,4,8,0
C01113,Sra. Laís Ramos,40,Sul,Basic,2023-03-21,5,9,0
C01114,Isaque Monteiro,27,Nordeste,Pro,2022-12-17,1,3,0
C01115,Brenda da Costa,61,Sudeste,Basic,2022-03-26,1,3,1
C01116,Ana Sophia Moura,19,Sudeste,Pro,2022-06-07,5,6,0
C01117,Luiz Miguel Dias,30,Centro-Oeste,Pro,2023-09-13,0,0,0
C01118,Mathias Nunes,57,Norte,Pro,2022-10-20,2,9,1
C01119,Maria Clara Nogueira,19,Centro-Oeste,Basic,2022-08-20,1,8,0
C01120,Emanuella Teixeira,37,Nordeste,Pro,2021-04-10,2,1,1
C01121,Ana Sophia Almeida,18,Centro-Oeste,Basic,2022-09-08,2,0,1
C01122,Ana Lívia Albuquerque,54,Sul,Basic,2023-08-06,1,6,1
C01123,Henrique Aparecida,26,Nordeste,Basic,2022-07-10,3,5,0
C01124,Miguel Montenegro,34,Sudeste,Basic,2021-10-05,3,2,0
C01125,Theodoro Vargas,26,Norte,Basic,2022-05-06,3,0,0
C01126,Mariana Sampaio,28,Nordeste,Pro,2021-09-12,1,4,0
C01127,Antonella Porto,32,Nordeste,Enterprise,2022-01-16,0,9,0
C01128,Zoe Pimenta,41,Sul,Basic,2023-06-11,2,3,0
C01129,João Lucas Barros,55,Norte,Basic,2022-06-26,1,4,0
C01130,Bruno Moraes,52,Sudeste,Basic,2023-04-05,4,0,0
C01131,Eduardo Nascimento,47,Nordeste,Basic,2023-05-29,4,0,0
C01132,Dr. Benício das Neves,48,Nordeste,Basic,2021-10-08,1,4,0
C01133,Sra. Isabella Araújo,66,Sul,Enterprise,2023-02-12,0,5,0
C01134,Caio Lopes,22,Centro-Oeste,Basic,2023-04-23,2,4,0
C01135,Rafael Pimenta,61,Sudeste,Basic,2022-12-20,2,1,0
C01136,Ana Laura das Neves,67,Norte,Basic,2021-11-24,4,8,0
C01137,Emanuella Campos,31,Nordeste,Enterprise,2021-07-30,1,4,0
C01138,Davi Miguel Sampaio,28,Nordeste,Pro,2022-12-28,1,10,0
C01139,Enrico Monteiro,26,Sudeste,Enterprise,2023-07-12,2,10,0
C01140,Dr. Enzo Freitas,51,Centro-Oeste,Pro,2022-07-06,6,4,0
C01141,João Felipe Siqueira,29,Nordeste,Basic,2021-01-26,1,9,1
C01142,Arthur Farias,52,Sudeste,Basic,2021-01-27,0,8,1
C01143,Júlia Moura,52,Sul,Pro,2022-12-03,1,2,1
C01144,João Silva,18,Centro-Oeste,Basic,2022-11-13,1,4,0
C01145,Ana Vitória Monteiro,57,Norte,Pro,2022-02-17,0,4,0
C01146,Sophia Fonseca,39,Nordeste,Basic,2021-06-16,1,1,0
C01147,Theo Nunes,46,Sudeste,Basic,2021-06-18,1,10,0
C01148,Léo Castro,25,Sul,Pro,2021-08-17,4,3,0
C01149,Cauã Oliveira,28,Norte,Pro,2022-01-02,6,10,0
C01150,Bruna da Conceição,58,Sudeste,Pro,2022-06-12,1,10,0
C01151,Dra. Agatha Aparecida,54,Sudeste,Basic,2023-03-02,1,1,0
C01152,Joaquim Aparecida,31,Norte,Pro,2022-06-08,1,4,0
C01153,Maria Clara Gomes,47,Sul,Basic,2021-04-16,2,9,0
C01154,Felipe Andrade,52,Sul,Basic,2023-01-02,0,1,1
C01155,Mariah Câmara,38,Centro-Oeste,Basic,2023-08-23,5,9,0
C01156,Sr. Oliver Silveira,54,Nordeste,Basic,2021-05-13,2,8,0
C01157,Dr. Breno Oliveira,22,Norte,Basic,2022-06-18,2,9,0
C01158,Sr. Theodoro Rocha,36,Norte,Basic,2023-09-02,1,5,1
C01159,Felipe Câmara,31,Norte,Basic,2021-09-26,1,7,0
C01160,Ana Clara Guerra,43,Sul,Basic,2022-11-04,1,8,1
C01161,Ravi Lucca da Paz,21,Nordeste,Basic,2023-03-02,6,7,0
C01162,Luan Borges,42,Centro-Oeste,Basic,2021-01-18,2,4,1
C01163,Mirella Albuquerque,62,Sudeste,Basic,2021-04-27,1,4,0
C01164,Sr. João Vitor Nunes,59,Sudeste,Pro,2023-03-09,0,5,0
C01165,Joaquim Martins,42,Norte,Basic,2022-07-05,4,0,0
C01166,Dr. Gael Henrique Siqueira,35,Nordeste,Basic,2023-07-18,0,10,0
C01167,Isabelly Cassiano,57,Sul,Basic,2023-01-23,4,7,1
C01168,Nicolas Alves,25,Nordeste,Pro,2022-02-26,1,1,0
C01169,Vitor Hugo Ferreira,56,Nordeste,Enterprise,2022-10-08,3,5,0
C01170,Alexia Farias,57,Sul,Pro,2022-07-12,2,8,1
C01171,Marcos Vinicius Sousa,31,Norte,Pro,2021-02-19,2,2,0
C01172,Sra. Bella Costela,49,Nordeste,Basic,2022-11-09,3,1,1
C01173,Isabela Leão,68,Sudeste,Pro,2021-04-16,1,9,0
C01174,Ana Liz Casa Grande,55,Sul,Pro,2022-10-20,1,4,1
C01175,Sra. Ayla Aparecida,50,Centro-Oeste,Basic,2023-09-15,1,10,0
C01176,Vicente Jesus,40,Norte,Basic,2023-04-22,2,8,0
C01177,Sra. Natália Souza,32,Sul,Basic,2022-03-22,1,5,0
C01178,Calebe Montenegro,50,Centro-Oeste,Enterprise,2021-03-11,1,7,0
C01179,Matteo Barbosa,42,Centro-Oeste,Pro,2021-05-30,1,7,0
C01180,Ana Liz Lopes,34,Nordeste,Pro,2023-02-13,3,6,0
C01181,Caroline da Costa,50,Nordeste,Basic,2023-08-02,6,4,1
C01182,José Pedro Dias,64,Nordeste,Basic,2022-03-31,2,1,1
C01183,Lunna Dias,19,Sul,Basic,2023-08-04,0,9,1
C01184,Júlia da Conceição,31,Sul,Basic,2022-08-24,0,9,1
C01185,Guilherme Carvalho,57,Norte,Pro,2022-10-15,3,4,1
C01186,Bianca Cassiano,57,Nordeste,Pro,2022-12-26,3,6,1
C01187,Enzo Machado,68,Centro-Oeste,Basic,2021-08-21,4,6,1
C01188,Luara Jesus,56,Sudeste,Pro,2021-09-08,2,10,0
C01189,Vitor Gabriel Fogaça,68,Norte,Basic,2021-03-20,0,1,1
C01190,Rael das Neves,23,Sul,Enterprise,2023-12-12,2,6,1
C01191,Julia Campos,23,Norte,Basic,2023-06-17,3,5,0
C01192,Emanuel Rodrigues,20,Norte,Basic,2023-07-10,2,6,0
C01193,Asafe Cunha,24,Norte,Basic,2023-02-20,1,10,0
C01194,Sr. Caleb Silva,68,Norte,Basic,2021-08-14,2,7,1
C01195,Luiz Henrique Gonçalves,25,Sudeste,Basic,2023-12-11,2,3,1
C01196,Ana Julia Rocha,59,Nordeste,Pro,2023-11-24,1,0,0
C01197,José Pedro Cavalcanti,69,Centro-Oeste,Enterprise,2023-03-14,1,7,0
C01198,Nathan Machado,32,Norte,Pro,2023-01-12,4,7,0
C01199,Isadora Brito,64,Norte,Basic,2021-05-11,2,2,0
C01200,Bella Vieira,46,Norte,Pro,2023-10-20,4,2,0
C01201,Davi Albuquerque,50,Nordeste,Basic,2022-09-24,1,4,0
C01202,Henry Cardoso,69,Sul,Basic,2023-04-18,1,2,1
C01203,Murilo Freitas,47,Sul,Pro,2023-01-29,3,4,0
C01204,Antonella Pacheco,56,Sudeste,Pro,2022-12-05,2,7,0
C01205,Joana Barbosa,44,Sul,Basic,2022-05-12,1,0,1
C01206,Benício Costa,53,Norte,Basic,2021-11-19,1,1,0
C01207,Melina Cardoso,46,Norte,Enterprise,2022-09-07,1,1,0
C01208,Lucas Campos,55,Norte,Basic,2021-11-25,1,3,0
C01209,Ravi Aragão,50,Sudeste,Basic,2021-05-13,0,8,0
C01210,Pedro Silveira,54,Norte,Pro,2023-04-15,3,1,1
C01211,Sara Alves,44,Sul,Basic,2022-10-13,4,10,1
C01212,Mariane Cavalcanti,50,Nordeste,Basic,2021-05-01,1,8,0
C01213,Sr. Francisco da Mota,21,Nordeste,Basic,2022-08-29,3,6,0
C01214,Pietro Cassiano,39,Centro-Oeste,Pro,2023-08-23,0,9,0
C01215,Joaquim Ramos,19,Sul,Pro,2021-05-09,3,7,0
C01216,Theo Jesus,27,Norte,Pro,2021-01-29,1,0,1
C01217,Pietra Araújo,22,Nordeste,Enterprise,2022-12-23,2,4,0
C01218,João Lucas Gomes,27,Sul,Pro,2021-11-29,3,8,0
C01219,Otto Costa,50,Nordeste,Basic,2023-08-02,2,3,1
C01220,Valentina da Cruz,55,Norte,Basic,2023-11-14,1,1,1
C01221,Ísis Vieira,30,Nordeste,Pro,2021-12-22,1,5,0
C01222,Mateus Viana,48,Centro-Oeste,Pro,2021-05-19,2,1,1
C01223,Sra. Pietra Nogueira,64,Centro-Oeste,Pro,2021-01-29,1,2,0
C01224,Manuella Nunes,53,Nordeste,Pro,2023-07-20,2,7,0
C01225,Luna Gomes,62,Sul,Basic,2022-05-11,2,2,0
C01226,Fernando Alves,41,Sul,Basic,2023-10-11,3,1,0
C01227,Sr. Arthur Vasconcelos,69,Sul,Basic,2022-10-17,5,5,0
C01228,Benjamin Melo,32,Nordeste,Basic,2023-04-08,2,2,0
C01229,Maria Alice Vargas,46,Sul,Basic,2021-12-17,2,0,0
C01230,Isabel Castro,25,Norte,Pro,2022-07-08,1,2,0
C01231,Josué Ribeiro,22,Centro-Oeste,Pro,2021-10-26,4,5,0
C01232,João Felipe Nascimento,46,Norte,Basic,2021-03-05,2,2,0
C01233,Srta. Hellena Oliveira,64,Sul,Basic,2023-01-25,2,8,0
C01234,Maria Cavalcanti,21,Norte,Basic,2023-02-09,0,6,0
C01235,Isaac Pastor,29,Sul,Basic,2023-04-14,1,4,0
C01236,Dr. Arthur Santos,62,Nordeste,Pro,2021-06-15,1,1,1
C01237,Sra. Cecília Nunes,19,Norte,Pro,2022-05-21,1,8,0
C01238,Thales Nogueira,44,Nordeste,Pro,2023-03-04,2,4,0
C01239,Erick Mendonça,48,Nordeste,Pro,2023-04-13,3,6,0
C01240,Caleb Araújo,68,Sudeste,Pro,2023-05-08,3,8,1
C01241,Henry Almeida,68,Sul,Basic,2023-03-17,4,3,1
C01242,Pietra Abreu,53,Centro-Oeste,Basic,2023-01-31,3,8,0
C01243,Sr. Davi Lucca Fernandes,53,Sul,Basic,2023-04-13,1,0,0
C01244,Srta. Luna Araújo,43,Centro-Oeste,Enterprise,2021-10-10,3,5,0
C01245,Diogo Pastor,60,Sul,Basic,2022-01-14,1,1,1
C01246,Srta. Brenda Moura,44,Nordeste,Basic,2021-07-17,2,7,0
C01247,Sr. Marcelo Santos,22,Norte,Enterprise,2023-10-12,0,4,1
C01248,Maria Laura Pastor,37,Norte,Enterprise,2023-10-21,1,2,0
C01249,Lucca da Rosa,28,Sudeste,Pro,2022-07-10,1,1,0
C01250,Sr. Emanuel Siqueira,27,Centro-Oeste,Basic,2021-12-22,4,7,1
C01251,Raquel Rezende,57,Centro-Oeste,Basic,2023-11-07,1,6,1
C01252,Sr. Luiz Henrique Câmara,55,Centro-Oeste,Basic,2022-10-01,2,8,0
C01253,Emanuella Garcia,23,Nordeste,Basic,2022-01-14,2,7,0
C01254,Juan Cardoso,25,Centro-Oeste,Basic,2022-11-11,1,10,0
C01255,Alexandre Sampaio,40,Norte,Basic,2022-05-21,3,3,0
C01256,Maria Júlia Vargas,64,Nordeste,Enterprise,2023-06-18,4,1,0
C01257,Ana Beatriz Cirino,43,Sul,Basic,2021-03-17,0,1,0
C01258,Luiza Pimenta,63,Centro-Oeste,Pro,2021-08-19,2,1,0
C01259,Cauã Monteiro,60,Centro-Oeste,Pro,2023-08-20,2,10,0
C01260,Lucas Souza,29,Sul,Basic,2021-10-29,5,5,0
C01261,Isaac Ferreira,43,Centro-Oeste,Pro,2022-12-27,2,6,0
C01262,Sr. Caio Santos,30,Sul,Basic,2021-08-03,2,5,0
C01263,Lívia Machado,57,Nordeste,Basic,2021-03-10,4,1,0
C01264,João Costela,35,Norte,Pro,2022-01-28,1,3,0
C01265,Bernardo Ferreira,42,Sul,Basic,2021-09-24,4,2,0
C01266,Cauê Silveira,50,Sudeste,Enterprise,2023-12-29,3,10,0
C01267,Benicio Gomes,64,Sul,Basic,2022-09-03,6,3,0
C01268,Mariah Cavalcante,57,Centro-Oeste,Pro,2023-10-06,0,4,0
C01269,Sabrina Garcia,60,Nordeste,Basic,2023-08-20,3,6,0
C01270,Dr. Carlos Eduardo Mendes,29,Nordeste,Basic,2022-12-29,1,8,0
C01271,Heloisa Castro,61,Sul,Basic,2022-11-04,1,10,1
C01272,Ana Sophia Andrade,53,Norte,Pro,2022-02-27,2,1,1
C01273,Antônio Dias,65,Sudeste,Pro,2021-04-25,2,7,0
C01274,Cauã Barbosa,21,Nordeste,Pro,2021-08-08,1,2,0
C01275,Sr. Marcos Vinicius Castro,22,Centro-Oeste,Basic,2021-01-31,2,8,0
C01276,Srta. Ayla Fernandes,54,Centro-Oeste,Pro,2022-09-09,3,9,0
C01277,Rafaela Santos,25,Norte,Pro,2022-06-23,2,3,0
C01278,Pedro Rezende,59,Nordeste,Pro,2023-01-09,2,2,0
C01279,Pedro Henrique Castro,66,Sul,Basic,2023-10-23,4,9,0
C01280,Carlos Eduardo Farias,45,Centro-Oeste,Pro,2023-05-21,1,5,1
C01281,Gabriel Jesus,48,Norte,Pro,2021-04-11,0,9,0
C01282,Dra. Ágatha da Luz,26,Nordeste,Basic,2023-12-18,3,8,0
C01283,Larissa da Rosa,68,Nordeste,Pro,2022-11-23,2,6,0
C01284,Calebe Aragão,46,Nordeste,Pro,2023-07-30,5,3,0
C01285,Rebeca Cassiano,31,Nordeste,Basic,2021-12-07,3,2,0
C01286,Luiz Miguel Abreu,57,Nordeste,Basic,2023-05-11,7,9,0
C01287,Aurora da Rocha,58,Centro-Oeste,Basic,2023-11-10,1,3,0
C01288,Pietra Costa,39,Norte,Pro,2021-02-07,4,2,0
C01289,Apollo Costela,28,Nordeste,Pro,2022-10-22,1,2,0
C01290,João Vitor Barros,40,Sudeste,Basic,2023-07-17,2,8,0
C01291,Bruna das Neves,18,Sudeste,Pro,2023-11-16,4,3,0
C01292,Olivia Mendonça,63,Norte,Enterprise,2022-03-30,2,8,1
C01293,Julia Borges,54,Sul,Basic,2023-01-07,0,9,0
C01294,Ísis Gomes,38,Sul,Enterprise,2023-03-30,2,4,0
C01295,Léo Garcia,43,Sul,Enterprise,2023-02-12,2,6,1
C01296,Sr. Pietro Aparecida,63,Sudeste,Pro,2021-01-13,0,4,0
C01297,Pedro Lucas Martins,53,Sul,Pro,2023-07-04,1,0,0
C01298,Henry Gabriel da Mata,40,Centro-Oeste,Enterprise,2023-07-10,3,1,0
C01299,Ana Liz Cassiano,18,Nordeste,Pro,2023-04-05,0,10,0
C01300,Dra. Aylla Barros,68,Sudeste,Basic,2022-01-06,1,4,0
C01301,Manuella Nogueira,57,Norte,Pro,2021-11-28,1,5,0
C01302,Heloísa Novaes,32,Norte,Pro,2021-09-18,2,6,1
C01303,Mathias Moreira,38,Nordeste,Pro,2022-11-28,0,1,0
C01304,Zoe Rodrigues,64,Sudeste,Basic,2022-11-18,0,9,0
C01305,Isabela Melo,26,Sul,Pro,2023-08-08,0,8,0
C01306,Bruno Gonçalves,26,Sul,Basic,2022-01-22,3,5,0
C01307,Srta. Sarah Oliveira,27,Centro-Oeste,Enterprise,2023-04-01,3,1,0
C01308,Clara Campos,69,Centro-Oeste,Basic,2022-04-13,0,1,0
C01309,Emanuella Cavalcante,43,Sul,Basic,2021-03-10,2,2,0
C01310,Gael Cardoso,58,Norte,Basic,2021-07-19,3,0,0
C01311,Otávio Barros,52,Norte,Basic,2021-08-04,5,8,1
C01312,Maya Costa,69,Centro-Oeste,Pro,2021-07-31,3,9,1
C01313,Clara Peixoto,42,Nordeste,Enterprise,2022-05-23,1,10,0
C01314,Liam Siqueira,43,Sul,Pro,2021-01-16,3,3,0
C01315,Caio Gomes,28,Centro-Oeste,Basic,2023-06-03,2,4,0
C01316,Maria Laura Novaes,55,Centro-Oeste,Basic,2021-11-28,0,6,1
C01317,Dr. Vicente Marques,19,Sul,Pro,2022-12-18,2,0,0
C01318,Vicente Viana,24,Sul,Enterprise,2022-07-05,4,2,0
C01319,Brenda Leão,35,Norte,Basic,2023-07-31,3,2,1
C01320,Diogo Nunes,44,Nordeste,Basic,2021-09-13,2,1,0
C01321,Beatriz Caldeira,51,Nordeste,Basic,2023-09-19,3,7,1
C01322,Beatriz Viana,44,Sul,Enterprise,2022-12-29,3,4,0
C01323,Vitor Gabriel Ferreira,34,Sudeste,Pro,2023-05-30,1,0,0
C01324,Julia Gomes,60,Centro-Oeste,Basic,2023-03-26,1,1,0
C01325,Raquel Oliveira,61,Centro-Oeste,Basic,2022-10-11,5,0,1
C01326,Olívia Andrade,68,Sul,Enterprise,2023-09-27,2,5,0
C01327,João Guilherme Guerra,41,Sudeste,Basic,2022-04-16,4,8,0
C01328,Murilo Andrade,42,Norte,Basic,2022-11-21,4,10,0
C01329,Luísa Sales,24,Sul,Pro,2022-12-01,2,6,1
C01330,Benicio Souza,69,Sul,Basic,2022-05-22,2,4,0
C01331,Juliana Freitas,23,Centro-Oeste,Basic,2023-09-19,3,2,0
C01332,Lucca Vieira,41,Sul,Pro,2023-10-07,4,7,1
C01333,Leonardo da Mota,50,Sul,Enterprise,2023-03-15,1,9,1
C01334,Beatriz da Conceição,66,Sul,Pro,2023-04-11,2,3,0
C01335,Kaique Souza,46,Centro-Oeste,Enterprise,2021-08-02,1,8,0
C01336,Luna da Mata,60,Norte,Pro,2021-06-18,6,4,0
C01337,Sra. Aurora Correia,39,Norte,Pro,2023-09-05,2,5,0
C01338,Hadassa Jesus,43,Sul,Basic,2021-05-26,2,4,0
C01339,Sra. Stella Freitas,45,Centro-Oeste,Pro,2022-05-31,1,9,0
C01340,Théo Vieira,67,Norte,Enterprise,2022-03-29,4,10,0
C01341,Benício das Neves,38,Norte,Basic,2021-03-01,2,6,0
C01342,Dra. Maria Luiza Carvalho,66,Norte,Basic,2022-06-12,3,6,0
C01343,Ana Cavalcanti,24,Centro-Oeste,Basic,2023-10-21,1,0,0
C01344,Guilherme Araújo,34,Centro-Oeste,Basic,2022-04-19,4,1,0
C01345,Arthur Gabriel Marques,37,Sul,Basic,2023-01-27,4,6,1
C01346,Luiz Miguel Santos,58,Nordeste,Pro,2023-02-21,0,7,0
C01347,João Guilherme Freitas,66,Norte,Enterprise,2022-03-09,8,3,0
C01348,Sofia Gonçalves,37,Nordeste,Basic,2022-02-05,3,5,0
C01349,Camila Rodrigues,39,Centro-Oeste,Basic,2021-02-26,2,10,0
C01350,Isaque Freitas,45,Centro-Oeste,Basic,2023-09-30,3,9,1
C01351,Melissa Cavalcanti,57,Centro-Oeste,Enterprise,2021-07-05,0,2,0
C01352,Marcela Ferreira,66,Nordeste,Basic,2022-02-02,2,6,0
C01353,José Pedro Souza,24,Centro-Oeste,Basic,2022-08-28,2,10,0
C01354,Srta. Larissa Alves,18,Sul,Basic,2023-02-27,1,2,1
C01355,Ana Julia Castro,49,Centro-Oeste,Basic,2021-06-07,3,10,0
C01356,Hadassa Câmara,30,Sudeste,Basic,2022-08-12,2,6,0
C01357,Heloisa Rocha,47,Nordeste,Enterprise,2022-04-11,2,10,0
C01358,João Felipe Rezende,40,Sudeste,Pro,2022-03-22,2,10,0
C01359,Sophie Almeida,68,Centro-Oeste,Pro,2023-03-12,3,7,0
C01360,Alexia Melo,36,Sul,Basic,2023-07-18,3,2,0
C01361,Erick Peixoto,49,Norte,Pro,2021-01-17,3,1,0
C01362,Henry Gabriel da Cunha,47,Centro-Oeste,Pro,2023-01-01,1,5,0
C01363,Lorena Silva,46,Sul,Basic,2021-11-22,2,3,0
C01364,Dra. Kamilly Lima,66,Nordeste,Pro,2023-09-22,3,7,0
C01365,Marcela Marques,62,Sudeste,Basic,2022-09-05,0,1,0
C01366,Henrique Martins,46,Sudeste,Pro,2022-06-30,3,3,0
C01367,Vicente Pinto,47,Sudeste,Basic,2022-08-19,1,1,0
C01368,Bella Abreu,33,Nordeste,Enterprise,2023-07-10,1,1,1
C01369,Maria Fernanda Novais,57,Sul,Basic,2023-04-22,0,1,0
C01370,Larissa da Rosa,36,Nordeste,Pro,2021-12-10,2,0,0
C01371,Bianca Mendes,35,Sudeste,Pro,2023-05-09,3,3,0
C01372,Lucca da Mota,18,Centro-Oeste,Pro,2022-03-21,2,1,0
C01373,Lunna da Mota,31,Norte,Basic,2021-08-10,4,8,0
C01374,Kaique Correia,68,Nordeste,Basic,2022-08-15,1,8,0
C01375,Valentim Teixeira,64,Nordeste,Pro,2023-10-28,2,10,0
C01376,Benjamin Peixoto,67,Sul,Basic,2023-10-15,1,10,1
C01377,Luiza Rodrigues,19,Sul,Basic,2021-01-16,2,6,0
C01378,Apollo Rezende,45,Nordeste,Pro,2022-06-08,4,5,0
C01379,Laís da Luz,66,Sudeste,Pro,2023-03-14,0,2,1
C01380,Maria Luiza Gomes,67,Norte,Basic,2021-01-21,3,6,0
C01381,Srta. Esther Fernandes,47,Sul,Basic,2021-08-16,1,0,1
C01382,Dra. Hellena Rodrigues,55,Sudeste,Basic,2023-10-05,2,8,0
C01383,Olívia Rios,68,Centro-Oeste,Pro,2023-03-20,1,3,0
C01384,Dr. Enzo Gabriel Ribeiro,21,Sul,Pro,2022-02-08,2,5,0
C01385,Emilly da Rocha,18,Sudeste,Pro,2023-12-26,3,5,1
C01386,Ravy Cardoso,25,Sudeste,Enterprise,2022-03-13,3,10,1
C01387,Sra. Emilly Rodrigues,46,Norte,Basic,2023-04-09,1,2,0
C01388,Sr. Henry Fogaça,56,Norte,Basic,2023-07-23,1,3,0
C01389,Leandro Leão,20,Centro-Oeste,Basic,2021-09-16,3,10,0
C01390,Dr. José Pedro Pacheco,49,Sudeste,Basic,2021-04-13,5,9,0
C01391,Ravi Campos,27,Sudeste,Enterprise,2023-09-20,1,2,1
C01392,Ana Júlia Porto,27,Norte,Pro,2023-02-08,3,5,0
C01393,Ana Sophia Melo,36,Sul,Basic,2023-03-24,1,0,0
C01394,Theodoro Campos,63,Sul,Basic,2021-08-14,1,7,1
C01395,Maria Helena Moura,51,Nordeste,Pro,2023-08-01,2,7,1
C01396,Noah Aragão,50,Norte,Pro,2022-04-08,0,8,0
C01397,Davi Miguel Costa,40,Nordeste,Basic,2021-08-25,2,5,0
C01398,Dr. Raul Casa Grande,45,Norte,Enterprise,2023-11-16,2,0,1
C01399,Sr. Bruno Mendonça,49,Centro-Oeste,Pro,2022-05-21,1,2,0
C01400,Sr. Levi Porto,67,Sudeste,Basic,2023-03-25,4,0,0
C01401,André Machado,24,Centro-Oeste,Enterprise,2023-02-06,5,4,0
C01402,Gustavo Henrique Teixeira,46,Norte,Basic,2022-09-26,2,2,1
C01403,Emanuel Mendonça,25,Sudeste,Enterprise,2023-09-18,1,1,0
C01404,Davi Lucca Pimenta,18,Sul,Enterprise,2022-09-10,2,2,0
C01405,Mariane Guerra,20,Sul,Pro,2021-09-30,3,8,0
C01406,Pietra Gomes,41,Nordeste,Pro,2021-08-20,0,10,1
C01407,Arthur Miguel Nascimento,40,Norte,Basic,2023-02-07,1,7,0
C01408,Marcelo Albuquerque,25,Norte,Enterprise,2022-05-11,5,2,0
C01409,Sr. Antony Rocha,64,Sul,Pro,2023-11-14,3,10,0
